year,make,brand,body,transmission,state,qty sold,mileage,outer color,interior color,seller,costprice,sellingprice,salemonth
2002,Toyota,Camry,Sedan,manual,ma,25,136542,blue,gray,clay subaru,3300,3400,Mar
2002,Toyota,Camry,Sedan,automatic,fl,2,103895,gold,â€”,p b auto sales,3550,1500,Mar
2002,Toyota,Camry,Sedan,automatic,ma,25,167332,silver,gray,boch toyota/scion south,3050,4500,Mar
2001,Lexus,IS 300,Sedan,automatic,md,21,190440,silver,black,annapolis subaru inc,2875,2400,Mar
2000,BMW,3 Series,Sedan,automatic,ma,22,121218,silver,tan,bmw of cape cod,2000,2400,Mar
2000,BMW,3 Series,Coupe,automatic,tn,26,147116,white,tan,2nd chance auto sales,2350,3700,Mar
2002,BMW,5 Series,Sedan,automatic,ma,26,142493,gray,gray,prestige motorcars,2875,2000,Mar
2002,Toyota,Highlander,SUV,automatic,pa,3,147692,silver,â€”,1 cochran of monroeville,4850,3600,Mar
2002,Toyota,Camry,Sedan,manual,pa,27,135380,silver,black,1 cochran of monroeville,3175,3500,Mar
2002,Land Rover,Freelander,SUV,automatic,pa,2,93192,silver,black,harborcreek resales,1675,2500,Mar
2001,BMW,3 Series,Sedan,automatic,ca,19,144140,gold,beige,westlake financial services,2050,400,Apr
2001,Toyota,Highlander,SUV,automatic,pa,2,161094,silver,gray,spitzer toyota scion,3775,3350,Mar
2001,Lexus,ES 300,Sedan,automatic,pa,2,212843,white,brown,spitzer toyota scion,1900,1050,Mar
2001,Lexus,LS 430,Sedan,automatic,fl,3,172397,silver,black,zimmerman auto brokers inc,6475,4600,Mar
2002,Lexus,LS 430,Sedan,automatic,ga,23,192044,white,tan,rainbow motors,4975,6300,Jun
2001,Toyota,Camry Solara,Convertible,automatic,ca,35,150990,black,black,nextgear capital,2975,1400,Apr
2001,Toyota,Corolla,Sedan,automatic,pa,1,176523,red,black,spitzer toyota scion,1625,500,Apr
2002,BMW,7 Series,Sedan,automatic,ca,24,111951,blue,brown,quality acceptance,3725,2000,Jun
2002,Toyota,Camry,Sedan,automatic,fl,19,195594,silver,gray,auto sails inc,2300,1600,Jun
2000,Toyota,Camry,Sedan,automatic,nj,19,141927,gray,gray,lester glenn buick,2050,1750,May
2002,Toyota,Camry,Sedan,manual,mo,19,219730,green,gray,the hertz corporation,2150,1300,Apr
2002,Toyota,Highlander,SUV,automatic,md,2,211228,silver,gray,car links auto group,4375,3200,Apr
2001,Toyota,Sequoia,SUV,automatic,co,28,206664,gray,gray,larry h miller toyota scion boulder,3175,2500,May
2001,Toyota,Highlander,SUV,automatic,nj,19,178733,silver,beige,m & m brothers car sales inc,3550,4000,May
2002,Toyota,ECHO,Sedan,automatic,pa,19,116915,silver,gray,spitzer toyota scion,2750,2900,Apr
2002,BMW,5 Series,Sedan,automatic,il,19,1,silver,black,nationwide acceptance,5225,1500,Apr
2002,Toyota,ECHO,Sedan,automatic,az,21,1,white,gray,buckeye title loans inc,3850,2600,Apr
2002,BMW,7 Series,Sedan,automatic,fl,2,130219,green,tan,capital auto auction,3775,1000,Apr
2001,Lexus,ES 300,Sedan,automatic,nj,19,159509,white,tan,liberal finance service,3050,1050,May
2001,BMW,5 Series,Sedan,manual,tx,12,141935,black,black,nextgear capital,3600,500,May
2002,Lexus,LS 430,Sedan,automatic,ga,27,94476,black,beige,jim ellis,7600,8000,May
2000,Toyota,Camry Solara,Coupe,automatic,md,19,183415,black,black,darcars toyota of frederick,1100,1050,May
2002,BMW,3 Series,Convertible,automatic,ca,32,159415,silver,black,credit acceptance corp/vrs/southfield,3550,3300,May
2002,BMW,5 Series,Sedan,automatic,ca,34,124798,black,black,credit acceptance corp/vrs/southfield,2325,2600,May
2002,Lexus,LS 430,Sedan,automatic,ga,19,215382,green,tan,royal auto sales,4325,5500,Jun
2000,Lexus,RX 300,SUV,automatic,pa,31,137483,gold,beige,1 cochran of monroeville,3850,3200,May
2000,Toyota,4Runner,SUV,automatic,pa,2,155971,black,brown,1 cochran of monroeville,3300,2500,May
2002,Land Rover,Freelander,SUV,automatic,pa,2,70657,beige,tan,manheim imports,1950,1500,May
2002,Toyota,Sienna,Minivan,automatic,sc,27,94718,white,tan,andrew thomas motorcars,2950,3500,May
2001,Toyota,Camry,Sedan,automatic,mn,19,111076,gray,gray,select lane,2850,2400,May
2001,Lexus,GS 430,Sedan,automatic,oh,3,160513,black,black,bedford auto wholesale,3550,4300,Jun
2002,Toyota,Land Cruiser,SUV,automatic,md,47,118956,white,tan,sheehy volkswagen,9600,9200,May
2002,Toyota,Avalon,Sedan,automatic,nc,19,86444,white,beige,primeritus remarketing/dai,3925,4600,May
2000,Toyota,Corolla,Sedan,automatic,sc,19,125041,burgundy,beige,hendrick hyundai north,1425,1500,May
2000,Toyota,Camry,Sedan,automatic,nc,19,199059,gray,beige,primeritus remarketing/atlas,1325,900,May
2002,Toyota,Tacoma,Regular Cab,manual,wa,25,118638,silver,gray,haselwood chevrolet cadillac buick pontiac gmc,3575,5800,May
2001,BMW,3 Series,Convertible,manual,va,42,110061,silver,gray,florida auto connection,4025,5700,Jun
2002,Lexus,SC 430,Convertible,automatic,ca,37,82844,black,white,autohaus,13100,13600,May
2002,Toyota,Camry,Sedan,automatic,ca,2,267327,red,gray,riverside auto service & sales,1725,1500,May
2002,Toyota,Avalon,Sedan,automatic,pa,28,116744,green,â€”,1 cochran of monroeville,3900,4200,May
2002,BMW,X5,SUV,automatic,pa,2,94177,silver,beige,triple s auto outlet,4700,5300,May
2002,Lexus,LX 470,SUV,automatic,ga,19,162257,black,beige,carworks inc,10450,8500,May
2002,Toyota,Camry,Sedan,automatic,nv,22,179925,red,gray,david wilsons toyota of las vegas,2600,2100,May
2002,BMW,5 Series,Sedan,automatic,pa,33,86780,gray,â€”,alans autos,1525,5900,May
2002,BMW,7 Series,Sedan,automatic,nj,19,140021,blue,brown,gateway one lending & finance,4225,2100,Jun
2001,Toyota,Sequoia,SUV,automatic,ca,26,132628,gray,gray,fiesta ford lincoln mercury,4300,3800,May
2000,Lexus,RX 300,SUV,automatic,tx,19,175876,black,beige,autonation nissan dallas,3450,2400,May
2002,Toyota,Camry,Sedan,automatic,fl,19,97593,gray,gray,hendrick honda bradenton,3700,2300,May
2002,Lexus,ES 300,Sedan,automatic,fl,21,151911,black,tan,east coast financial,3700,2700,May
2002,Lexus,RX 300,SUV,automatic,nc,28,123510,black,black,d & e mitsubishi,4675,5000,May
2002,Toyota,Corolla,Sedan,automatic,nj,19,147510,blue,gray,credit acceptance corp/vrs/southfield,1675,1150,May
2002,Toyota,Camry,Sedan,automatic,nj,19,111529,gold,gray,credit acceptance corp/vrs/southfield,3800,1500,May
2001,BMW,X5,SUV,automatic,fl,19,173212,blue,tan,lexus of clearwater,2950,2000,May
2000,Toyota,Camry,Sedan,automatic,mn,3,235664,silver,gray,purple heart services inc,1775,1700,May
2002,BMW,X5,SUV,automatic,ca,2,193829,white,beige,veros credit,2925,1500,May
2001,BMW,Z3,Convertible,automatic,ca,32,222225,silver,â€”,remarketing by ge/nextgear capital,2075,1700,May
2001,Toyota,Highlander,SUV,automatic,nj,2,130570,green,gray,burns kull inc,4200,3500,May
2000,Land Rover,Discovery Series II,SUV,automatic,nc,32,142521,red,tan,nextgear capital,1125,1400,May
2000,Toyota,Corolla,Sedan,automatic,oh,2,262581,red,tan,dt inventory,525,225,May
2000,Toyota,Camry Solara,Coupe,automatic,nj,19,206725,white,black,auto lender liquidation center,1075,400,May
2000,Toyota,Tundra,Extended Cab,automatic,ga,19,252601,silver,gray,automobile acceptance corp,2525,1800,May
2002,Toyota,Highlander,SUV,automatic,sc,22,196120,white,beige,volvo of charleston,4800,6300,May
2002,Lexus,LX 470,SUV,automatic,pa,26,185225,beige,beige,ciocca honda,9925,9000,May
2002,Lexus,SC 430,Convertible,automatic,ca,25,81729,gold,brown,ecars,13300,12500,May
2002,Toyota,Tacoma,Regular Cab,manual,ca,36,144411,silver,gray,car web,2975,4900,May
2000,Land Rover,Range Rover,SUV,automatic,ny,19,154957,black,gray,credit acceptance corp/vrs/southfield,800,275,May
2002,Toyota,MR2 Spyder,Convertible,automatic,ca,19,117879,green,brown,m l sim,4350,4600,May
2001,BMW,7 Series,Sedan,automatic,ca,19,112708,silver,gray,vcb international business,3225,3200,May
2001,Lexus,GS 430,Sedan,automatic,fl,35,84355,gold,beige,land rover palm beach,5300,7900,May
2001,Lexus,LS 430,Sedan,automatic,tx,26,157098,green,beige,lendmark financial services/chesapeake,5800,4800,May
2001,Lexus,GS 300,Sedan,automatic,ca,19,137672,red,beige,larry h miller toyota corona,3550,3000,May
2000,Toyota,Tundra,Extended Cab,automatic,ca,2,314508,white,â€”,yucca valley chrysler plymouth dodge inc,1900,2600,May
2002,BMW,3 Series,Sedan,automatic,az,34,90196,blue,beige,earnhardt,3900,6500,May
2002,BMW,M3,Coupe,manual,pa,39,77317,red,gray,nextgear capital,13400,13900,May
2002,BMW,3 Series,Sedan,manual,ga,21,148851,blue,gray,nalley acura,2400,2600,May
2001,Lexus,GS 430,Sedan,automatic,ga,19,138291,black,tan,nalley infiniti decatur,4300,4500,May
2001,Lexus,ES 300,Sedan,automatic,il,19,94120,gray,black,mcgrath lexus of chicago,4525,2500,May
2001,Lexus,ES 300,Sedan,automatic,pa,27,134088,silver,gray,tdaf remarketing,3675,3300,May
2001,Toyota,Prius,Sedan,automatic,ga,2,148602,green,gray,capital auto auction,1500,800,May
2002,BMW,5 Series,Sedan,automatic,tx,43,173057,blue,beige,bmw of arlington,2350,2300,May
2002,Lexus,LS 430,Sedan,automatic,pa,31,64197,silver,black,r hollenshead auto sales inc,8800,8600,May
2002,Lexus,ES 300,Sedan,automatic,ga,25,149927,gold,tan,momentum motorcars,3475,4900,May
2002,Lexus,IS 300,Sedan,automatic,pa,27,120304,white,beige,r hollenshead auto sales inc,5175,4800,May
2002,Lexus,RX 300,SUV,automatic,pa,35,59709,beige,beige,r hollenshead auto sales inc,5225,7000,May
2002,Lexus,RX 300,SUV,automatic,ne,37,71287,white,tan,performance toyota-scion of lincoln,5250,10800,May
2002,Toyota,Corolla,Sedan,automatic,fl,19,158403,beige,gray,enterprise vehicle exchange / rental / tulsa,1350,1600,May
2002,Toyota,Camry,Sedan,automatic,nc,24,169006,silver,gray,boyd brothers ford inc,2725,3600,May
2002,Toyota,Highlander,SUV,automatic,nc,19,256664,blue,beige,crossroads infiniti inc,3725,5600,May
2001,Lexus,ES 300,Sedan,automatic,mn,19,132302,silver,black,floorplan xpress llc,3650,2300,May
2001,Lexus,ES 300,Sedan,automatic,ga,25,202938,white,tan,momentum motorcars,2000,2700,May
2001,Toyota,Highlander,SUV,automatic,fl,24,113184,silver,gray,enterprise vehicle exchange / rental / tulsa,5925,4500,May
2001,Toyota,Corolla,Sedan,automatic,nc,19,187822,beige,beige,crossroads infiniti inc,1100,1300,May
2000,Lexus,RX 300,SUV,automatic,tx,31,122484,silver,gray,mercedes benz of georgetown,3850,4700,May
2002,BMW,X5,SUV,automatic,ca,39,170542,green,tan,walters auto sales/service inc,3425,3800,May
2001,Lexus,ES 300,Sedan,automatic,pa,2,90755,black,black,criswell honda,4600,3600,May
2001,Toyota,Highlander,SUV,automatic,pa,37,175168,blue,gray,daniel thomas sales,4750,4300,May
2000,Toyota,Corolla,Sedan,manual,fl,19,143658,black,tan,ed morse mazda lakeland,1300,1300,May
2002,BMW,3 Series,Sedan,automatic,ga,19,156934,silver,gray,davis automotive,2250,2800,May
2002,Toyota,Celica,Hatchback,automatic,pa,22,95904,silver,black,nawi leasing inc,2900,4400,May
2001,BMW,3 Series,Coupe,automatic,tn,2,1,silver,â€”,titlemax/clarksville tn1,4625,1150,May
2001,Toyota,Highlander,SUV,automatic,ca,2,237076,black,gray,marin auto group,4625,3300,May
2000,Toyota,Camry Solara,Coupe,automatic,fl,19,283164,blue,black,king hyundai,675,800,May
2002,BMW,3 Series,Sedan,automatic,pa,28,195938,black,tan,bmw of sterling,1575,1700,May
2002,BMW,3 Series,Sedan,manual,ma,19,151139,silver,black,molloy's service center,2475,1850,May
2002,BMW,5 Series,Wagon,automatic,oh,2,132719,silver,gray,remarketing by ge/columbus metro fcu,3350,2000,May
2002,BMW,3 Series,Sedan,automatic,tx,28,91052,silver,black,automotive remarketing inc,4075,1700,Jun
2002,Lexus,RX 300,SUV,automatic,nc,39,133746,silver,black,parkway automotive group,4650,5900,May
2002,Lexus,LS 430,Sedan,automatic,ga,32,196691,green,beige,asbury automotive group,5325,5500,May
2002,Lexus,LS 430,Sedan,automatic,oh,19,188470,blue,beige,remarketing by ge/columbus metro fcu,5475,3200,May
2002,Toyota,Camry Solara,Coupe,automatic,fl,28,74188,gold,beige,napletons north palm auto park inc,2250,4600,May
2002,Toyota,Camry Solara,Coupe,automatic,oh,1,161537,red,gray,citizens financial services,1650,550,May
2002,Toyota,Celica,Hatchback,automatic,nj,19,182576,silver,gray,auto equity loans of de llc,1800,700,May
2001,BMW,3 Series,Sedan,automatic,nc,19,200446,blue,tan,hendrick toyota scion wilmington,1375,1400,May
2002,Toyota,Sienna,Minivan,automatic,ma,32,187870,silver,gray,boch new to you superstore,2400,3000,May
2002,Toyota,Highlander,SUV,automatic,ga,35,217477,white,tan,carworks inc,3500,7900,May
2002,Toyota,Highlander,SUV,automatic,oh,24,165747,beige,beige,aex credit services,4800,4200,May
2001,BMW,3 Series,Sedan,manual,fl,19,171420,â€”,gray,dt inventory,1850,700,May
2002,Toyota,Sienna,Minivan,automatic,ca,23,189800,blue,gray,san luis bay motors inc,2100,2300,May
2001,Lexus,GS 300,Sedan,automatic,mi,19,107054,purple,black,jpmorgan chase bank n.a.,4200,3600,May
2000,BMW,5 Series,Sedan,automatic,nc,2,150882,gold,â€”,auction direct usa raleigh llc,1750,2400,May
2000,BMW,3 Series,Sedan,automatic,pa,39,105342,black,black,buick gmc of mahwah,2575,2350,May
2000,BMW,X5,SUV,automatic,ca,26,113123,gold,tan,lobel financial corp,2375,2600,May
2002,BMW,3 Series,Sedan,automatic,tx,28,184441,gray,black,westlake financial services,1925,1850,May
2002,BMW,X5,SUV,automatic,fl,26,170307,white,tan,lauderdale bmw of fort lauderdale,2975,2200,May
2002,BMW,3 Series,Sedan,automatic,md,19,232633,white,tan,darcars of fairfax,1300,1300,May
2002,BMW,X5,SUV,automatic,md,35,115814,black,black,lexus of silver spring,5700,5800,May
2002,Lexus,ES 300,Sedan,automatic,md,23,179811,silver,black,darcars toyota of baltimore,3000,2500,May
2001,BMW,5 Series,Sedan,automatic,md,2,113858,red,tan,darcars chrysler jeep of rockville,2700,1400,Jun
2002,Toyota,Highlander,SUV,automatic,md,21,167112,silver,tan,darcars of fairfax,4950,4000,May
2002,Toyota,Land Cruiser,SUV,automatic,co,19,172314,white,gray,bellco fcu,8900,6000,May
2002,Toyota,Camry,Sedan,automatic,md,29,171293,blue,tan,lexus of silver spring,2525,2300,May
2001,Lexus,LS 430,Sedan,automatic,pa,4,67228,gold,tan,gipes auto sales,6975,9400,May
2001,Toyota,4Runner,SUV,automatic,nc,2,145865,green,â€”,primeritus remarketing/cur,4600,3700,May
2001,Toyota,Corolla,Sedan,automatic,ma,2,130954,red,black,boch honda west,1550,2300,May
2000,BMW,Z3,Convertible,manual,fl,34,114159,black,â€”,lauderdale bmw of fort lauderdale,5175,6300,May
2000,Lexus,RX 300,SUV,automatic,nv,2,211798,silver,â€”,automotive remarketing inc,2725,1650,May
2000,Toyota,Camry,Sedan,automatic,md,29,124343,silver,gray,darcars chrysler jeep of rockville,1850,1500,Jun
2000,Toyota,Camry,Sedan,automatic,md,19,89393,red,tan,darcars toyota of baltimore,2550,1800,Jun
2000,Toyota,4Runner,SUV,automatic,md,19,152189,black,beige,355 toyota,3450,3400,May
2002,BMW,3 Series,Sedan,automatic,ca,2,169539,black,black,california auto finance,2225,1700,May
2002,BMW,7 Series,Sedan,automatic,il,27,87629,silver,black,remarketing by ge/oak trust credit union,4250,5500,May
2002,BMW,3 Series,Sedan,automatic,fl,21,149909,white,beige,autonation ford sanford,2375,2900,May
2002,BMW,7 Series,Sedan,automatic,fl,19,168611,blue,tan,autonation chevrolet west colonial,2525,3100,May
2002,Lexus,SC 430,Convertible,automatic,fl,49,64979,gold,beige,tamiami ford inc,14700,15800,May
2002,Toyota,Highlander,SUV,automatic,ca,32,150261,gold,beige,cig financial,5175,7500,May
2002,Toyota,Sienna,Minivan,automatic,ga,19,170653,silver,gray,autonation toyota mall of georgia,2350,2800,May
2002,Lexus,RX 300,SUV,automatic,ca,28,53716,silver,black,south bay mazda,5850,7400,May
2002,Lexus,IS 300,Sedan,automatic,ma,27,139725,silver,black,lexus of warwick,4600,3600,May
2001,BMW,3 Series,Sedan,automatic,ca,27,204362,gray,red,mid atlantic finance/clearwater,950,2200,May
2001,BMW,5 Series,Sedan,automatic,fl,2,112211,silver,black,autonation toyota scion weston,3200,2100,May
2001,BMW,5 Series,Wagon,automatic,va,23,159441,silver,gray,ace motor acceptance corporation,1350,225,May
2001,Toyota,Celica,Hatchback,automatic,fl,2,160020,red,gray,autonation nissan miami,1775,1600,May
2001,Toyota,Camry,Sedan,automatic,fl,19,138641,gray,gray,autonation honda hollywood,1775,1300,May
2001,Toyota,Camry,Sedan,automatic,mo,26,104922,red,beige,primeritus remarketing/best deal motors,2225,2350,May
2000,BMW,Z3,Convertible,manual,tx,36,79866,red,black,texas direct auto,6725,7900,May
2000,BMW,3 Series,Sedan,manual,ca,26,204720,gray,gray,800 loan mart,1100,1100,May
2000,BMW,3 Series,Coupe,manual,fl,3,117490,silver,gray,mercedes-benz of coconut creek,2775,2900,May
2001,Lexus,LX 470,SUV,automatic,fl,35,224893,blue,beige,autonation toyota pinellas park,9125,7200,May
2001,Toyota,Sequoia,SUV,automatic,fl,28,126273,gray,gray,d&a fine cars,3950,4400,May
2000,Lexus,RX 300,SUV,automatic,nj,31,193560,white,brown,route one corporation,3100,3100,May
2000,Toyota,Corolla,Sedan,automatic,pa,2,124770,beige,tan,car sense inc,1475,800,May
2000,Toyota,4Runner,SUV,automatic,pa,2,148465,white,brown,zeigler honda amherst,5350,2550,May
2002,Lexus,ES 300,Sedan,automatic,ga,32,89087,silver,gray,lexus of greenville,4550,6300,May
2002,Lexus,RX 300,SUV,automatic,ga,19,225061,gold,tan,lexus of greenville,3925,4900,May
2002,Toyota,Camry,Sedan,automatic,md,19,166275,silver,black,darcars toyota,2500,1600,May
2002,Toyota,Corolla,Sedan,automatic,fl,24,130035,beige,beige,autonation ford delray,1350,1500,May
2002,Toyota,Highlander,SUV,automatic,ma,21,161194,silver,tan,boch honda west,4825,4400,May
2001,BMW,5 Series,Sedan,automatic,fl,43,85866,blue,black,mercedes benz of north orlando,4000,4300,May
2001,BMW,3 Series,Sedan,manual,ca,22,141490,black,black,prestige auto wholesale inc,2275,2500,May
2001,BMW,Z3,Convertible,automatic,fl,19,58128,â€”,beige,financial services remarketing (lease),6775,3400,May
2001,Toyota,Avalon,Sedan,automatic,fl,34,198212,white,beige,autonation honda sanford,2450,1800,May
2001,Toyota,Celica,Hatchback,automatic,ga,19,200993,silver,black,enterprise leasing co. of georgia,1025,1400,May
2001,Toyota,Highlander,SUV,automatic,md,38,152104,silver,gray,shannon auto sales,5000,5100,May
2001,Toyota,Camry Solara,Coupe,automatic,md,24,187855,white,beige,ourisman of clarksville inc,950,1200,May
2000,Lexus,RX 300,SUV,automatic,ma,26,170594,white,tan,boch toyota/scion south,3325,3100,May
2002,BMW,3 Series,Sedan,automatic,ca,33,134705,blue,black,national fleet wholesale inc,2700,3500,May
2002,BMW,3 Series,Coupe,automatic,tx,28,163464,blue,tan,texas direct auto,2150,1300,May
2002,BMW,5 Series,Sedan,automatic,ma,24,206232,silver,gray,clay subaru,1075,800,May
2002,Lexus,ES 300,Sedan,automatic,ca,23,160545,silver,tan,onemain rem/auto cars&trucks,3425,4000,May
2002,Lexus,LS 430,Sedan,automatic,fl,2,167715,silver,gray,magnum motors inc,6100,5800,May
2002,Toyota,Camry,Sedan,automatic,ma,19,92174,blue,gray,imperial chrysler dodge jeep corp,3550,3000,May
2001,BMW,X5,SUV,automatic,mo,28,114431,white,beige,ed napleton honda,3675,4100,May
2001,Toyota,Corolla,Sedan,automatic,nc,24,101980,silver,beige,hendrick kia of concord,1725,2000,May
2000,BMW,3 Series,Sedan,automatic,ca,2,173642,green,beige,purple heart services inc,1700,1000,May
2001,Toyota,4Runner,SUV,automatic,nj,25,212575,gray,beige,east coast toyota scion,3425,2250,May
2001,Toyota,Camry Solara,Coupe,automatic,nc,2,194528,black,beige,hendrick toyota scion concord,1450,1800,May
2001,Toyota,Highlander,SUV,automatic,ca,37,166072,white,gray,clear view systems,4875,7200,May
2000,Toyota,Camry,Sedan,automatic,nj,19,171623,silver,gray,east coast toyota scion,1500,1450,May
2002,Lexus,RX 300,SUV,automatic,ca,21,128219,silver,beige,aaero sweet corporation,5000,4100,May
2002,Toyota,Camry Solara,Coupe,automatic,ca,29,186454,silver,gray,enterprise car sales/orange,1400,1200,May
2002,Toyota,Highlander,SUV,automatic,ca,39,279060,white,tan,aaero sweet corporation,3350,7700,May
2000,BMW,3 Series,Convertible,automatic,ca,29,107790,silver,black,aaero sweet corporation,3700,3500,May
2001,Toyota,Avalon,Sedan,automatic,ga,28,133973,beige,tan,warner robins chrysler jeep dodge,3150,3300,May
2000,Toyota,Tundra,Extended Cab,automatic,va,21,149358,red,tan,bud's auto sales,5450,3700,May
2002,BMW,7 Series,sedan,automatic,ca,29,147797,white,gray,hemborg ford,2975,3000,May
2002,BMW,3 Series,Convertible,automatic,ca,19,171479,blue,beige,scott robinson honda,3300,1950,May
2001,Lexus,IS 300,sedan,automatic,oh,19,212484,black,tan,bobb automotive inc,2100,2350,May
2000,Toyota,Land Cruiser,SUV,automatic,fl,19,76133,gray,beige,mercedes benz of delray,7525,7400,May
